-0.34	-0.520997
-0.36	-0.526316
-0.38	-0.531682
-0.4	-0.537097
-0.42	-0.542561
-0.44	-0.548074
-0.46	-0.553637
-0.48	-0.559249
-0.5	-0.564912
-0.52	-0.570625
-0.54	-0.576389
-0.56	-0.582204
-0.58	-0.588071
-0.6	-0.593989
-0.62	-0.599961
-0.64	-0.605984
-0.66	-0.612061
-0.68	-0.618191
-0.7	-0.624375
-0.72	-0.630613
-0.74	-0.636906
-0.76	-0.643253
-0.78	-0.649656
-0.8	-0.656114
-0.82	-0.662628
-0.84	-0.669199
-0.86	-0.675826
-0.88	-0.68251
-0.9	-0.689252
-0.92	-0.696051
-0.94	-0.702909
-0.96	-0.709825
-0.98	-0.7168
-1	-0.723834
-1.02	-0.730927
-1.04	-0.738081
-1.06	-0.745295
-1.08	-0.752569
-1.1	-0.759905
-1.12	-0.767302
-1.14	-0.77476
-1.16	-0.782281
-1.18	-0.789864
-1.2	-0.79751
-1.22	-0.80522
-1.24	-0.812992
-1.26	-0.820829
-1.28	-0.82873
-1.3	-0.836695
-1.32	-0.844725
-1.34	-0.85282
-1.36	-0.860982
-1.38	-0.869208
-1.4	-0.877502
-1.42	-0.885862
-1.44	-0.894288
-1.46	-0.902782
-1.48	-0.911344
-1.5	-0.919973
-1.52	-0.928671
-1.54	-0.937437
-1.56	-0.946273
-1.58	-0.955177
-1.6	-0.964151
-1.62	-0.973194
-1.64	-0.982308
-1.66	-0.991492
-1.68	-1.00075
-1.7	-1.01007
-1.72	-1.01947
-1.74	-1.02894
-1.76	-1.03848
-1.78	-1.04809
-1.8	-1.05778
-1.82	-1.06753
-1.84	-1.07737
-1.86	-1.08727
-1.88	-1.09725
-1.9	-1.1073
-1.92	-1.11742
-1.94	-1.12762
-1.96	-1.13789
-1.98	-1.14824
-2	-1.15866
-2.02	-1.16916
-2.04	-1.17973
-2.06	-1.19038
-2.08	-1.20111
-2.1	-1.21191
-2.12	-1.22278
-2.14	-1.23373
-2.16	-1.24476
-2.18	-1.25586
-2.2	-1.26704
-2.22	-1.2783
-2.24	-1.28964
-2.26	-1.30105
-2.28	-1.31253
-2.3	-1.3241
-2.32	-1.33574
-2.34	-1.34746
-2.36	-1.35926
-2.38	-1.37113
-2.4	-1.38308
-2.42	-1.39511
-2.44	-1.40722
-2.46	-1.4194
-2.48	-1.43166
-2.5	-1.444
-2.52	-1.45642
-2.54	-1.46891
-2.56	-1.48148
-2.58	-1.49413
-2.6	-1.50686
-2.62	-1.51966
-2.64	-1.53254
-2.66	-1.5455
-2.68	-1.55853
-2.7	-1.57164
-2.72	-1.58483
-2.74	-1.59809
-2.76	-1.61143
-2.78	-1.62484
-2.8	-1.63833
-2.82	-1.6519
-2.84	-1.66554
